Link,Price,Address,Bedrooms,Bathrooms,Size,Lot
https://www.realtor.com/realestateandhomes-detail/660-South-St_Morro-Bay_CA_93442_M11310-31704,"$969,000 ","660 South St, Morro Bay, CA 93442",3bed,2bath,"1,620sqft","1,620sqft lot"
https://www.realtor.com/realestateandhomes-detail/9571-Westwood-Dr_Westminster_CA_92683_M10724-96724,"$959,000 ","9571 Westwood Dr, Westminster, CA 92683",4bed,2bath,"1,638sqft","6,080sqft lot"
https://www.realtor.com/realestateandhomes-detail/8-Patricia-Rd_Orinda_CA_94563_M20733-70551,"$2,300,000 ","8 Patricia Rd, Orinda, CA 94563",5bed,3.5bath,"2,513sqft","3,800sqft lot"
https://www.realtor.com/realestateandhomes-detail/1434-Greenfield-Ave-Apt-302_W-Los-Angeles_CA_90025_M23954-44164,"$1,249,000 ","1434 Greenfield Ave Apt 302, Los Angeles, CA 90025",3bed,3bath,"1,887sqft",0.38acre lot
https://www.realtor.com/realestateandhomes-detail/6224-De-Longpre-Ave_Los-Angeles_CA_90028_M27139-51099,"$3,385,000 ","6224 DE Longpre Ave, Los Angeles, CA 90028",10bed,8bath,"4,836sqft","6,081sqft lot"
https://www.realtor.com/realestateandhomes-detail/188-W-Saint-James-St-Unit-10605_San-Jose_CA_95110_M93642-64111,"$699,900 ","188 W Saint James St Unit 10605, San Jose, CA 95110",1bed,1bath,819sqft,None
https://www.realtor.com/realestateandhomes-detail/71225-Country-Club-Dr_Rancho-Mirage_CA_92270_M17307-15284,"$1,299,000 ","71225 Country Club Dr, Rancho Mirage, CA 92270",3bed,3.5bath,"3,286sqft",0.27acre lot
https://www.realtor.com/realestateandhomes-detail/Richmond_CA_94804_M17994-44014,"$445,000 ",,1bed,1bath,779sqft,"2,125sqft lot"
https://www.realtor.com/realestateandhomes-detail/13806-Pinkard-Way-Unit-41_El-Cajon_CA_92021_M14997-48460,"$440,000$110k","13806 Pinkard Way Unit 41, El Cajon, CA 92021",2bed,2.5bath,"1,191sqft",None
https://www.realtor.com/realestateandhomes-detail/1007-Channing-Way_Berkeley_CA_94710_M28194-59726,"$1,595,000 ","1007 Channing Way, Berkeley, CA 94710",4bed,4bath,"2,828sqft","4,700sqft lot"
https://www.realtor.com/realestateandhomes-detail/15522-3rd-St_Victorville_CA_92395_M14470-95629,"$575,000 ","15522 3rd St, Victorville, CA 92395",5bed,3bath,"2,477sqft","7,100sqft lot"
https://www.realtor.com/realestateandhomes-detail/738-N-Westridge-Ave_Glendora_CA_91741_M20964-08240,"$1,050,000 ","738 N Westridge Ave, Glendora, CA 91741",3bed,2bath,"1,828sqft",0.29acre lot
https://www.realtor.com/realestateandhomes-detail/225-Canyon-Rd_Thousand-Oaks_CA_91320_M17457-73385,"$829,500 ","225 Canyon Rd, Newbury Park, CA 91320",3bed,2bath,"1,717sqft","5,500sqft lot"
https://www.realtor.com/realestateandhomes-detail/4760-Northmore-Pl_Oceanside_CA_92056_M20657-53288,"$830,000 ","4760 Northmore Pl, Oceanside, CA 92056",3bed,2.5bath,"1,450sqft",0.38acre lot
https://www.realtor.com/realestateandhomes-detail/4496-Headen-Way_Santa-Clara_CA_95054_M28623-37815,"$1,399,000 ","4496 Headen Way, Santa Clara, CA 95054",3bed,2.5bath,"1,907sqft","1,200sqft lot"
https://www.realtor.com/realestateandhomes-detail/8020-Locust-Rd_Elverta_CA_95626_M26780-02947,"$1,500,000 ","8020 Locust Rd, Elverta, CA 95626",3bed,2bath,"1,964sqft",4.8acre lot
https://www.realtor.com/realestateandhomes-detail/1203-Patton-Way_San-Marino_CA_91108_M25416-56126,"$4,690,000 ","1203 Patton Way, San Marino, CA 91108",5bed,5.5bath,"4,989sqft",0.35acre lot
https://www.realtor.com/realestateandhomes-detail/Residence-6_Linden-at-Arbor-Bend_1849-Holland-Lane_Manteca_CA_95337_P417000609156,"From$626,950","Linden at Arbor Bend 1849 Holland Lane, Manteca, CA 95337",4bed,3bath,"2,771sqft",None
https://www.realtor.com/realestateandhomes-detail/Residence-6_Cypress-at-Arbor-Bend_1870-Ravine-Lane_Manteca_CA_95337_P417000609164,"From$676,950","Cypress at Arbor Bend 1870 Ravine Lane, Manteca, CA 95337",5bed,3bath,"3,247sqft",None
https://www.realtor.com/realestateandhomes-detail/Residence-5_Meadowlands_163-Cardini-Lane_Lincoln_CA_95648_P417000607388,"From$595,990","Meadowlands 163 Cardini Lane, Lincoln, CA 95648",4bed,3bath,"2,541sqft",None
https://www.realtor.com/realestateandhomes-detail/Residence-3_Cypress-at-Arbor-Bend_1870-Ravine-Lane_Manteca_CA_95337_P417000609166,"From$636,950","Cypress at Arbor Bend 1870 Ravine Lane, Manteca, CA 95337",4bed,3bath,"2,527sqft",None
https://www.realtor.com/realestateandhomes-detail/Residence-3_Meadowlands_163-Cardini-Lane_Lincoln_CA_95648_P417000607385,"From$581,990","Meadowlands 163 Cardini Lane, Lincoln, CA 95648",4bed,2.5bath,"2,350sqft",None
https://www.realtor.com/realestateandhomes-detail/Residence-1_Cypress-at-Arbor-Bend_1870-Ravine-Lane_Manteca_CA_95337_P417000609165,"From$606,950","Cypress at Arbor Bend 1870 Ravine Lane, Manteca, CA 95337",4bed,2bath,"2,106sqft",None
https://www.realtor.com/realestateandhomes-detail/Residence-2_Trek-at-Winding-Creek_3016-Lemonade-Lane_Roseville_CA_95747_P417000607382,"From$603,950","Trek at Winding Creek 3016 Lemonade Lane, Roseville, CA 95747",3bed,2bath,"1,740sqft",None
https://www.realtor.com/realestateandhomes-detail/Residence-4_Trek-at-Winding-Creek_3016-Lemonade-Lane_Roseville_CA_95747_P417000607378,"From$633,950","Trek at Winding Creek 3016 Lemonade Lane, Roseville, CA 95747",4bed,3bath,"2,320sqft",None
https://www.realtor.com/realestateandhomes-detail/Plan-2_Townsend-at-Mission-Circle_496-Clubhouse-Drive_San-Marcos_CA_92078_P417000633917,"From$783,548","Townsend at Mission Circle 496 Clubhouse Drive, San Marcos, CA 92078",3bed,2.5bath,"1,931sqft",None
https://www.realtor.com/realestateandhomes-detail/29374-Hacienda-Ranch-Ct_Santa-Clarita_CA_91354_M15281-76139,"$1,300,000 ","29374 Hacienda Ranch Ct, Valencia, CA 91354",6bed,6bath,"5,023sqft","7,378sqft lot"
https://www.realtor.com/realestateandhomes-detail/8024-McDermott-Ave_Reseda_CA_91335_M29618-93490,"$769,000 ","8024 McDermott Ave, Reseda, CA 91335",4bed,2bath,"1,552sqft","5,999sqft lot"
https://www.realtor.com/realestateandhomes-detail/1460-S-Orange-Grove-Ave_Los-Angeles_CA_90019_M16614-20043,"$1,999,900 ","1460 S Orange Grove Ave, Los Angeles, CA 90019",None,None,None,None
https://www.realtor.com/realestateandhomes-detail/925-E-Fairmount-Rd_Burbank_CA_91501_M21247-57198,"$1,200,000 ","925 E Fairmount Rd, Burbank, CA 91501",2bed,2bath,"1,525sqft","7,748sqft lot"
https://www.realtor.com/realestateandhomes-detail/1645-S-Euclid-St_Anaheim_CA_92802_M17029-73312,"$900,000 ","1645 S Euclid St, Anaheim, CA 92802",3bed,1.5bath,"1,129sqft","8,917sqft lot"
https://www.realtor.com/realestateandhomes-detail/4661-Wilshire-Blvd-Unit-302_Los-Angeles_CA_90010_M13422-52712,"$1,895,000 ","4661 Wilshire Blvd Unit 302, Los Angeles, CA 90010",3bed,3.5bath,"2,360sqft",0.56acre lot
https://www.realtor.com/realestateandhomes-detail/22405-Calipatria-Dr_Calabasas_CA_91302_M29172-11625,"$2,700,000 ","22405 Calipatria Dr, Calabasas, CA 91302",6bed,5bath,"4,141sqft",0.28acre lot
https://www.realtor.com/realestateandhomes-detail/774-El-Patio-St_El-Sobrante_CA_94803_M17516-79562,"$689,900 ","774 El Patio St, El Sobrante, CA 94803",4bed,2.5bath,"1,529sqft","7,200sqft lot"
https://www.realtor.com/realestateandhomes-detail/88-Townsend-St-Apt-225_San-Francisco_CA_94107_M10688-44691,"$799,000 ","88 Townsend St Apt 225, San Francisco, CA 94107",1bed,1bath,None,None
https://www.realtor.com/realestateandhomes-detail/265-Deerwalk-Pl_Thousand-Oaks_CA_91320_M14297-20926,"$839,000 ","265 Deerwalk Pl, Newbury Park, CA 91320",4bed,2bath,"1,990sqft","8,003sqft lot"
https://www.realtor.com/realestateandhomes-detail/457-Ryan-Ter_San-Ramon_CA_94583_M12568-46142,"$979,000 ","457 Ryan Ter, San Ramon, CA 94583",4bed,3.5bath,"1,946sqft",None
https://www.realtor.com/realestateandhomes-detail/411-W-122nd-St_Los-Angeles_CA_90061_M17642-06420,"$900,000 ","411 W 122nd St, Los Angeles, CA 90061",8bed,None,None,None
https://www.realtor.com/realestateandhomes-detail/2698-Million-Ct_San-Jose_CA_95148_M10036-45802,"$1,680,000 ","2698 Million Ct, San Jose, CA 95148",5bed,2.5bath,"2,072sqft","9,019sqft lot"
https://www.realtor.com/realestateandhomes-detail/35116-Vine-Pl_Fallbrook_CA_92028_M96782-30978,"$484,143 ","35116 Vine Pl, Fallbrook, CA 92028",3bed,2.5bath,"1,480sqft",None
https://www.realtor.com/realestateandhomes-detail/764-Nugget-Ln_Palm-Springs_CA_92262_M11383-09631,"$909,900 ","764 Nugget Ln, Palm Springs, CA 92262",3bed,3.5bath,"2,210sqft","5,568sqft lot"
https://www.realtor.com/realestateandhomes-detail/8812-Salmon-Ave_Kings-Beach_CA_96143_M99778-22130,"$1,500,000 ","8812 Salmon Ave, Kings Beach, CA 96143",4bed,4bath,"2,715sqft",None
https://www.realtor.com/realestateandhomes-detail/8808-Salmon-Ave_Kings-Beach_CA_96143_M96728-15569,"$750,000 ","8808 Salmon Ave, Kings Beach, CA 96143",2bed,2bath,"1,358sqft",None
https://www.realtor.com/realestateandhomes-detail/686-Picasso-Ter_Sunnyvale_CA_94087_M28182-01091,"$949,999 ","686 Picasso Ter, Sunnyvale, CA 94087",2bed,1.5bath,"1,184sqft","1,058sqft lot"
https://www.realtor.com/realestateandhomes-detail/6014-8th-Ave_Los-Angeles_CA_90043_M20545-17652,"$720,000 ","6014 8th Ave, Los Angeles, CA 90043",2bed,2bath,"1,030sqft","4,800sqft lot"
https://www.realtor.com/realestateandhomes-detail/23-Via-Divertirse_San-Clemente_CA_92673_M27400-51994,"$2,100,000 ","23 Via Divertirse, San Clemente, CA 92673",5bed,5.5bath,"4,631sqft","9,245sqft lot"
https://www.realtor.com/realestateandhomes-detail/27901-Calle-Valdes_Mission-Viejo_CA_92692_M24040-58711,"$725,000 ","27901 Calle Valdes, Mission Viejo, CA 92692",3bed,2bath,"1,453sqft","3,440sqft lot"
https://www.realtor.com/realestateandhomes-detail/1300-Dover-Hill-Rd_Santa-Barbara_CA_93103_M18642-11031,"$4,725,000 ","1300 Dover Hill Rd, Santa Barbara, CA 93103",4bed,3.5+bath,"5,000sqft",0.47acre lot
https://www.realtor.com/realestateandhomes-detail/363-Chaumont-Cir_Foothill-Ranch_CA_92610_M28983-31427,"$612,900 ","363 Chaumont Cir, Foothill Ranch, CA 92610",3bed,2bath,"1,106sqft",None
https://www.realtor.com/realestateandhomes-detail/10-Calle-Clasico_San-Clemente_CA_92673_M10156-08657,"$1,043,900 ","10 Calle Clasico, San Clemente, CA 92673",4bed,2.5bath,"2,248sqft","3,070sqft lot"
https://www.realtor.com/realestateandhomes-detail/3716-Arapaho-Pl_Carlsbad_CA_92010_M22773-13724,"$1,499,000 ","3716 Arapaho Pl, Carlsbad, CA 92010",4bed,3.5bath,"3,300sqft","5,720sqft lot"
https://www.realtor.com/realestateandhomes-detail/6150-E-Bay-Shore-Walk-Apt-201_Long-Beach_CA_90803_M14467-01569,"$675,000 ","6150 E Bay Shore Walk Apt 201, Long Beach, CA 90803",1bed,1bath,535sqft,"6,312sqft lot"
https://www.realtor.com/realestateandhomes-detail/465-S-Henry-Ave_San-Jose_CA_95117_M27919-26584,"$1,850,000 ","465 S Henry Ave, San Jose, CA 95117",4bed,3bath,"2,500sqft","7,304sqft lot"
https://www.realtor.com/realestateandhomes-detail/12014-Kling-St-Apt-15_North-Hollywood_CA_91607_M27745-12108,"$405,000 ","12014 Kling St Apt 15, North Hollywood, CA 91607",1bed,1bath,700sqft,0.69acre lot
https://www.realtor.com/realestateandhomes-detail/3-Hammond-Pl_Moraga_CA_94556_M17605-97495,"$1,398,000 ","3 Hammond Pl, Moraga, CA 94556",3bed,2bath,"1,661sqft","8,500sqft lot"
https://www.realtor.com/realestateandhomes-detail/2022-Flintbury-Ct_San-Jose_CA_95148_M19458-37477,"$1,399,000 ","2022 Flintbury Ct, San Jose, CA 95148",3bed,3bath,"1,899sqft","6,968sqft lot"
https://www.realtor.com/realestateandhomes-detail/524-Boyd-Rd_Pleasant-Hill_CA_94523_M21505-33796,"$1,399,000 ","524 Boyd Rd, Pleasant Hill, CA 94523",5bed,2bath,"2,287sqft",0.23acre lot
https://www.realtor.com/realestateandhomes-detail/43150-Mayfair-Park-Ave_Fremont_CA_94538_M12261-50227,"$1,699,000 ","43150 Mayfair Park Ave, Fremont, CA 94538",8bed,4bath,"3,696sqft","7,874sqft lot"
https://www.realtor.com/realestateandhomes-detail/9615-Nova-Pl_Rancho-Cucamonga_CA_91730_M98229-25406,"$501,005 ","9615 Nova Pl, Rancho Cucamonga, CA 91730",2bed,2.5bath,"1,164sqft",None
https://www.realtor.com/realestateandhomes-detail/7895-Lawrence-Ave_Citrus-Heights_CA_95610_M92953-32544,"$569,000 ","7895 Lawrence Ave, Citrus Heights, CA 95610",4bed,2bath,"1,606sqft",0.24acre lot
https://www.realtor.com/realestateandhomes-detail/2493-William-Ave_South-Lake-Tahoe_CA_96150_M25256-81815,"$499,900 ","2493 William Ave, South Lake Tahoe, CA 96150",3bed,1bath,"1,076sqft","4,792sqft lot"
https://www.realtor.com/realestateandhomes-detail/522-Porpoise-Bay-Ter-Apt-A_Sunnyvale_CA_94089_M14844-11888,"$1,388,000 ","522 Porpoise Bay Ter Apt A, Sunnyvale, CA 94089",3bed,2.5bath,"2,156sqft",937sqft lot
https://www.realtor.com/realestateandhomes-detail/354-Knight-Way_La-Canada-Flintridge_CA_91011_M16479-61963,"$1,495,000 ","354 Knight Way, La Canada Flintridge, CA 91011",3bed,2bath,"1,583sqft",0.25acre lot
https://www.realtor.com/realestateandhomes-detail/17-Arbor-Walk-Ln_Rancho-Santa-Margarita_CA_92688_M27161-34962,"$1,200,000 ","17 Arbor Walk Ln, Rancho Santa Margarita, CA 92688",4bed,3.5bath,"3,130sqft","4,860sqft lot"
https://www.realtor.com/realestateandhomes-detail/1442-W-25th-St_Long-Beach_CA_90810_M12928-30126,"$653,000 ","1442 W 25th St, Long Beach, CA 90810",4bed,2bath,"1,358sqft","5,257sqft lot"
https://www.realtor.com/realestateandhomes-detail/418-Willapa-Ln_Diamond-Bar_CA_91765_M17457-57488,"$888,000 ","418 Willapa Ln, Los Angeles, CA 91765",4bed,2bath,"2,262sqft","9,244sqft lot"
https://www.realtor.com/realestateandhomes-detail/1417-S-Monterey-St_Alhambra_CA_91801_M12911-86053,"$904,580 ","1417 S Monterey St, Alhambra, CA 91801",3bed,2bath,"1,615sqft","6,700sqft lot"
https://www.realtor.com/realestateandhomes-detail/5906-Smith-Ave_Newark_CA_94560_M26105-61373,"$1,050,000 ","5906 Smith Ave, Newark, CA 94560",4bed,2bath,"1,468sqft","4,500sqft lot"
https://www.realtor.com/realestateandhomes-detail/3367-Punta-Alta_Laguna-Woods_CA_92637_M26742-25421,"$369,900 ","3367 Punta Alta Unit 2B, Laguna Woods, CA 92637",2bed,2bath,894sqft,None
https://www.realtor.com/realestateandhomes-detail/3021-W-Clark-Ave_Burbank_CA_91505_M10421-82026,"$849,000 ","3021 W Clark Ave, Burbank, CA 91505",2bed,2bath,"1,768sqft","7,453sqft lot"
https://www.realtor.com/realestateandhomes-detail/3428-Cameo-Dr-Unit-49_Oceanside_CA_92056_M23894-45265,"$489,000 ","3428 Cameo Dr Unit 49, Oceanside, CA 92056",2bed,2bath,"1,008sqft",None
https://www.realtor.com/realestateandhomes-detail/13801-Cerise-Ave_Hawthorne_CA_90250_M17116-22343,"$1,425,000 ","13801 Cerise Ave, Hawthorne, CA 90250",9bed,6bath,"3,336sqft","9,618sqft lot"
https://www.realtor.com/realestateandhomes-detail/1517-Oriole-Ln_Los-Angeles_CA_90069_M10003-77159,"$6,495,000 ","1517 Oriole Ln, Los Angeles, CA 90069",3bed,4bath,"3,500sqft","6,921sqft lot"
https://www.realtor.com/realestateandhomes-detail/11-Knight-Dr_San-Rafael_CA_94901_M14351-44940,"$1,389,000 ","11 Knight Dr, San Rafael, CA 94901",4bed,2bath,"1,539sqft","7,501sqft lot"
https://www.realtor.com/realestateandhomes-detail/1820-Diamond-St-Apt-A_San-Diego_CA_92109_M97447-57949,"$825,000 ","1820 Diamond St Apt A, San Diego, CA 92109",2bed,1bath,750sqft,None
https://www.realtor.com/realestateandhomes-detail/15248-Gresham-St_North-Hills_CA_91343_M29707-94976,"$1,045,999 ","15248 Gresham St, North Hills, CA 91343",32bed,16bath,"3,348sqft","6,886sqft lot"
https://www.realtor.com/realestateandhomes-detail/Residence-Three_Hideaway-at-River-Islands_2408-Garden-Farms-Avenue_Lathrop_CA_95330_P417000621816,"From$590,990","Hideaway at River Islands 2408 Garden Farms Avenue, Lathrop, CA 95330",3bed,2.5bath,"1,826sqft",None
https://www.realtor.com/realestateandhomes-detail/40-San-Pedro-St_Salinas_CA_93901_M24516-84249,"$700,000 ","40 San Pedro St, Salinas, CA 93901",2bed,2bath,"1,516sqft","6,300sqft lot"
https://www.realtor.com/realestateandhomes-detail/522-Masefield-Dr_Pleasant-Hill_CA_94523_M22072-89827,"$1,049,000 ","522 Masefield Dr, Pleasant Hill, CA 94523",4bed,2bath,"1,729sqft","9,200sqft lot"
https://www.realtor.com/realestateandhomes-detail/3675-W-Persimmon-Ln_Fresno_CA_93711_M17386-84081,"$330,000 ","3675 W Persimmon Ln, Fresno, CA 93711",2bed,2bath,"1,187sqft","3,220sqft lot"
https://www.realtor.com/realestateandhomes-detail/6-Orion-Way_Coto-de-Caza_CA_92679_M14909-31322,"$1,950,000 ","6 Orion Way, Coto de Caza, CA 92679",5bed,5.5bath,"4,226sqft",0.25acre lot
https://www.realtor.com/realestateandhomes-detail/7746-Calle-Amanecer_Rancho-Santa-Fe_CA_92067_M10826-43608,"$2,349,000 ","7746 Calle Amanacer, Rancho Santa Fe, CA 92067",4bed,3.5bath,"4,051sqft",1.48acre lot
https://www.realtor.com/realestateandhomes-detail/1894-Edgestone-Cir_San-Jose_CA_95122_M24242-07083,"$999,999 ","1894 Edgestone Cir, San Jose, CA 95122",4bed,2bath,"1,446sqft","4,139sqft lot"
https://www.realtor.com/realestateandhomes-detail/Residence-One_Hideaway-at-River-Islands_2408-Garden-Farms-Avenue_Lathrop_CA_95330_P417000621814,"From$515,990","Hideaway at River Islands 2408 Garden Farms Avenue, Lathrop, CA 95330",3bed,2bath,"1,447sqft",None
https://www.realtor.com/realestateandhomes-detail/9889-Raritan-Ave_Fountain-Valley_CA_92708_M11633-13826,"$1,325,000 ","9889 Raritan Ave, Fountain Valley, CA 92708",4bed,3bath,"2,626sqft","6,300sqft lot"
https://www.realtor.com/realestateandhomes-detail/7800-Calle-Lomas_Carlsbad_CA_92009_M10120-73285,"$1,050,000 ","7800 Calle Lomas, Carlsbad, CA 92009",3bed,2.5bath,"1,486sqft","6,373sqft lot"
https://www.realtor.com/realestateandhomes-detail/Residence-Two_Hideaway-at-River-Islands_2408-Garden-Farms-Avenue_Lathrop_CA_95330_P417000621815,"From$568,990","Hideaway at River Islands 2408 Garden Farms Avenue, Lathrop, CA 95330",4bed,3bath,"1,538sqft",None
https://www.realtor.com/realestateandhomes-detail/1039-S-Rowan-Ave_Los-Angeles_CA_90023_M21522-75666,"$680,000 ","1039 S Rowan Ave, Los Angeles, CA 90023",3bed,1bath,"1,352sqft","5,986sqft lot"
https://www.realtor.com/realestateandhomes-detail/951-Granger-St_San-Diego_CA_92154_M11545-09984,"$739,000 ","951 Granger St, San Diego, CA 92154",3bed,2bath,"1,232sqft","7,000sqft lot"
https://www.realtor.com/realestateandhomes-detail/1050-62nd-St-D_Oakland_CA_94608_M94710-99127,"$849,000 ","1050 62nd St Unit D, Oakland, CA 94608",3bed,3.5bath,"1,448sqft",None
https://www.realtor.com/realestateandhomes-detail/3844-Merit-Pl_Torrance_CA_90505_M26737-30998,"$1,400,000 ","3844 Merit Pl, Torrance, CA 90505",4bed,3bath,"2,588sqft","5,939sqft lot"
https://www.realtor.com/realestateandhomes-detail/1210-S-Orange-St_Escondido_CA_92025_M18363-95933,"$1,050,000 ","1210 S Orange St, Escondido, CA 92025",8bed,8bath,"2,580sqft","9,086sqft lot"
https://www.realtor.com/realestateandhomes-detail/701-Los-Huecos-Dr_San-Jose_CA_95123_M29748-29053,"$1,250,000 ","701 Los Huecos Dr, San Jose, CA 95123",4bed,2bath,"1,683sqft","5,931sqft lot"
https://www.realtor.com/realestateandhomes-detail/31479-Calle-Los-Padres_Temecula_CA_92592_M20808-54707,"$529,950 ","31479 Calle Los Padres, Temecula, CA 92592",2bed,2bath,"1,192sqft","5,663sqft lot"
https://www.realtor.com/realestateandhomes-detail/7348-Farm-Dale-Way_Sacramento_CA_95831_M29537-97671,"$599,950 ","7348 Farm Dale Way, Sacramento, CA 95831",4bed,2bath,"1,619sqft","6,970sqft lot"
https://www.realtor.com/realestateandhomes-detail/918-W-College-St-Apt-403_Los-Angeles_CA_90012_M22947-95151,"$469,000 ","918 W College St Apt 403, Los Angeles, CA 90012",2bed,2bath,739sqft,None
https://www.realtor.com/realestateandhomes-detail/76268-Honeysuckle-Dr_Palm-Desert_CA_92211_M13021-19741,"$529,900 ","76268 Honeysuckle Dr, Palm Desert, CA 92211",2bed,2bath,"1,483sqft","3,049sqft lot"
https://www.realtor.com/realestateandhomes-detail/2840-Romora-Bay-Dr_Pittsburg_CA_94565_M15179-50199,"$895,000 ","2840 Romora Bay Dr, Pittsburg, CA 94565",5bed,3.5bath,"3,257sqft","9,921sqft lot"
https://www.realtor.com/realestateandhomes-detail/1044-Shelley-Ln_Hayward_CA_94544_M29830-11724,"$849,000 ","1044 Shelley Ln, Hayward, CA 94544",3bed,2bath,"1,254sqft","5,005sqft lot"
https://www.realtor.com/realestateandhomes-detail/28042-Espinoza_Mission-Viejo_CA_92692_M25626-99828,"$849,900 ","28042 Espinoza, Mission Viejo, CA 92692",2bed,2bath,"1,495sqft","3,774sqft lot"
https://www.realtor.com/realestateandhomes-detail/1340-Cachuma-Ct_Salinas_CA_93905_M19857-99957,"$649,000 ","1340 Cachuma Ct, Salinas, CA 93905",4bed,3bath,"1,793sqft","4,777sqft lot"
https://www.realtor.com/realestateandhomes-detail/904-39th-St_Oakland_CA_94608_M99895-95860,"$1,375,000 ","904 39th St, Oakland, CA 94608",4bed,4bath,"3,000sqft","5,185sqft lot"
https://www.realtor.com/realestateandhomes-detail/3814-Seven-Hills-Rd_Castro-Valley_CA_94546_M18657-64247,"$1,588,888 ","3814 Seven Hills Rd, Castro Valley, CA 94546",5bed,4bath,"2,752sqft",0.35acre lot
https://www.realtor.com/realestateandhomes-detail/355-Buena-Vista-Ave-E-202_San-Francisco_CA_94117_M10129-28625,"$748,000 ","355 Buena Vista Ave E Unit 202W, San Francisco, CA 94117",1bed,1bath,674sqft,2.09acre lot
https://www.realtor.com/realestateandhomes-detail/12067-Guerin-St-Unit-305_Studio-City_CA_91604_M24500-07494,"$890,000 ","12067 Guerin St Unit 305, Studio City, CA 91604",2bed,3bath,"1,279sqft",0.32acre lot
