Link,Price,Address,CA,Bedroom,Bathroom,Size,Lot,Garage Spaces,Source Property Type,Year Built,Levels or Stories,County,Pool Features:
https://www.realtor.com/realestateandhomes-detail/5101-McCoy-Ave_Modesto_CA_95357_M23706-38743,344900,"5101 McCoy Ave, Modesto, CA 95357",CA 95357,3,2,1056,6338,2, Single Family Residence,1971,1, Stanislaus,None
https://www.realtor.com/realestateandhomes-detail/43359-Sunny-Ln_Lancaster_CA_93536_M17670-39275,575000,"43359 Sunny Ln, Lancaster, CA 93536",CA 93536,4,3,3638,7405,2, SFD,2004,2, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/29225-Gateway-Dr_Lake-Elsinore_CA_92530_M11721-78595,577000,"29225 Gateway Dr, Lake Elsinore, CA 92530",CA 92530,4,3,2345,8276,3, Single Family Residence,2010, Two, Riverside,None
https://www.realtor.com/realestateandhomes-detail/2809-Bridle-Ct_Riverbank_CA_95367_M17512-39218,499900,"2809 Bridle Ct, Riverbank, CA 95367",CA 95367,4,2,1937,5227,2, Single Family Residence,2004,1, Stanislaus,None
https://www.realtor.com/realestateandhomes-detail/301-Olive-St_Wheatland_CA_95692_M19348-12139,349000,"301 Olive St, Wheatland, CA 95692",CA 95692,3,2,1023,7187,, Single Family Residence,1953,1, Yuba,None
https://www.realtor.com/realestateandhomes-detail/4744-Monument-Dr_Sacramento_CA_95842_M25726-62429,439900,"4744 Monument Dr, Sacramento, CA 95842",CA 95842,5,2.5,1635,5415,, Single Family Residence,1981,1, Sacramento,None
https://www.realtor.com/realestateandhomes-detail/2438-Bayless-Way_Sacramento_CA_95835_M13714-53958,435000,"2438 Bayless Way, Sacramento, CA 95835",CA 95835,3,2,1302,3533,2, Single Family Residence,2003,1, Sacramento,"Pool Features: Pool Type: Built-In, Common Facility, Lap"
https://www.realtor.com/realestateandhomes-detail/52580-Eisenhower-Dr_La-Quinta_CA_92253_M22966-35887,525000,"52580 Eisenhower Dr, La Quinta, CA 92253",CA 92253,3,2,1721,4792,2, Single Family Residence,1989,, Riverside,None
https://www.realtor.com/realestateandhomes-detail/109-Chelsea-Ave_Napa_CA_94558_M15503-36047,585000,"109 Chelsea Ave, Napa, CA 94558",CA 94558,2,1,1239,5044,, Single Family Residence,1941,1, Napa,None
https://www.realtor.com/realestateandhomes-detail/1404-Frances-St_Redlands_CA_92374_M19404-25967,479900,"1404 Frances St, Redlands, CA 92374",CA 92374,3,2,1334,7700,4, Single Family Residence,1979, One, San Bernardino,None
https://www.realtor.com/realestateandhomes-detail/8215-Baron-Way_Paso-Robles_CA_93446_M20682-27025,585000,"8215 Baron Way, Paso Robles, CA 93446",CA 93446,3,2,1521,43560,2, Single Family Residence,2006, One, San Luis Obispo,None
https://www.realtor.com/realestateandhomes-detail/405-Glenullen-Dr_Pasadena_CA_91105_M15234-67822,1150000,"405 Glenullen Dr, Pasadena, CA 91105",CA 91105,3,2,1366,5262,2, Single Family Residence,1958, Multi/Split, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/6-Somerset_Trabuco-Canyon_CA_92679_M23232-28882,988000,"6 Somerset, Rancho Santa Margarita, CA 92679",CA 92679,4,2.5,2000,4300,2, Single Family Residence,1993, Two, Orange,Pool Features: Association
https://www.realtor.com/realestateandhomes-detail/764-Lassen-St_Richmond_CA_94805_M29398-29607,679000,"764 Lassen St, Richmond, CA 94805",CA 94805,5,2,1349,6000,1, Detached,1942,1, Contra Costa,None
https://www.realtor.com/realestateandhomes-detail/10813-Dorland-Dr_Whittier_CA_90606_M27121-32589,650000,"10813 Dorland Dr, Whittier, CA 90606",CA 90606,3,2,1319,5417,2, Single Family Residence,1941, One, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/7301-Vista-del-Mar-Apt-A101_Playa-del-Rey_CA_90293_M18577-30731,1559000,"7301 Vista Del Mar Apt A101, Playa Del Rey, CA 90293",CA 90293,3,2.5,1861,64469,, Townhouse,1981,2, Los Angeles,Pool Features: Community
https://www.realtor.com/realestateandhomes-detail/224-Morning-Star-Dr_San-Jose_CA_95131_M12623-08709,749000,"224 Morning Star Dr, San Jose, CA 95131",CA 95131,2,2,1080,None,2, Condo,1997,1, Santa Clara,None
https://www.realtor.com/realestateandhomes-detail/1249-Driftwood-Pl_Brea_CA_92821_M27990-82776,828800,"1249 Driftwood Pl, Brea, CA 92821",CA 92821,4,2,1440,6767,2, Single Family Residence,1963, One, Orange,None
https://www.realtor.com/realestateandhomes-detail/6104-Laport-St_La-Mesa_CA_91942_M28958-35679,1399000,"6104 Laport St, La Mesa, CA 91942",CA 91942,4,3,2005,None,2, Detached,1967,2, San Diego,Pool Features: Below Ground
https://www.realtor.com/realestateandhomes-detail/3730-Kenwood-Dr_Spring-Valley_CA_91977_M18925-58827,740000,"3730 Kenwood Dr, Spring Valley, CA 91977",CA 91977,3,2,1450,6098,1, Single Family Residence,1974, Two, San Diego,None
https://www.realtor.com/realestateandhomes-detail/681-Overland-Way_San-Jose_CA_95111_M18330-65661,875000,"681 Overland Way, San Jose, CA 95111",CA 95111,3,2,1184,5004,2, Single Family,1961,1, Santa Clara,None
https://www.realtor.com/realestateandhomes-detail/220-Caldecott-Ln-Unit-210_Oakland_CA_94618_M21524-36622,695000,"220 Caldecott Ln Unit 210, Oakland, CA 94618",CA 94618,2,2,1095,23087,, Condominium,1996,3, Alameda,None
https://www.realtor.com/realestateandhomes-detail/1202-Basswood-Ave_Carlsbad_CA_92008_M26122-04743,1899000,"1202 Basswood Ave, Carlsbad, CA 92008",CA 92008,4,2.5,3088,14375,2, Detached,1998,2, San Diego,None
https://www.realtor.com/realestateandhomes-detail/587-Amberwood-Way_Livermore_CA_94551_M18057-17441,1375000,"587 Amberwood Way, Livermore, CA 94551",CA 94551,4,3,2861,9072,3, Detached,1992,2, Alameda,None
https://www.realtor.com/realestateandhomes-detail/28227-Paseo-El-Siena_Laguna-Niguel_CA_92677_M29796-45714,634900,"28227 Paseo El Siena Unit 41, Laguna Niguel, CA 92677",CA 92677,2,2.5,1342,None,1, Condominium,1986, Two, Orange,Pool Features: Association
https://www.realtor.com/realestateandhomes-detail/10338-Woodbridge-St_Toluca-Lake_CA_91602_M20827-70311,3199000,"10338 Woodbridge St, Toluca Lake, CA 91602",CA 91602,4,4.5,3055,6560,2, Single Family Residence,2019,2, Los Angeles,"Pool Features: Heated, In Ground, Waterfall, Private"
https://www.realtor.com/realestateandhomes-detail/2216-Wales-Dr_Cardiff-by-the-Sea_CA_92007_M27384-92603,2198000,"2216 Wales Dr, Encinitas, CA 92007",CA 92007,4,3,2613,9320,2, Single Family Residence,1988, Two, San Diego,"Pool Features: Association, In Ground"
https://www.realtor.com/realestateandhomes-detail/14-Snow-Ct_Orinda_CA_94563_M20483-27837,2298000,"14 Snow Ct, Orinda, CA 94563",CA 94563,5,3.5,3968,20473,, Detached,1974,2, Contra Costa,None
https://www.realtor.com/realestateandhomes-detail/10560-Dolcedo-Way_Los-Angeles_CA_90077_M23526-15692,3950000,"10560 Dolcedo Way, Los Angeles, CA 90077",CA 90077,3,3,2397,26136,2, Single Family Residence,1936,2, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/2518-Oro-Quincy-Hwy_Oroville_CA_95966_M29965-04808,449900,"2518-5410 Oro Quincy Hwy, Oroville, CA 95966",CA 95966,3,2.5,1790,19166,2, Single Family Residence,1961,1, Butte,None
https://www.realtor.com/realestateandhomes-detail/5900-Hollymount-Ave_Bakersfield_CA_93309_M25458-54613,278000,"5900 Hollymount Ave, Bakersfield, CA 93309",CA 93309,3,2,1415,6592,2, Single Family Residence,1984,1, Kern,None
https://www.realtor.com/realestateandhomes-detail/1247-Reece-St_San-Bernardino_CA_92411_M29170-77052,219000,"1247 Reece St, San Bernardino, CA 92411",CA 92411,2,1,687,9180,2, Single Family Residence,1944, One, San Bernardino,None
https://www.realtor.com/realestateandhomes-detail/3131-W-Sedona-Ave_Visalia_CA_93291_M21231-69589,439700,"3131 W Sedona Ave, Visalia, CA 93291",CA 93291,6,3,2840,6620,, Single Family Residence,2004,2, Tulare,None
https://www.realtor.com/realestateandhomes-detail/9119-Stanford-Ln_Durham_CA_95938_M19004-01641,650000,"9119 Stanford Ln, Durham, CA 95938",CA 95938,4,1.5,2500,34848,, Single Family Residence,1966, One, Butte,"Pool Features: Private, Filtered, In Ground"
https://www.realtor.com/realestateandhomes-detail/3042-E-Race-Ave_Visalia_CA_93292_M26320-88891,329000,"3042 Race Ave E, Visalia, CA 93292",CA 93292,4,2,1937,7697,2, Single Family Residence,1988,1, Tulare,None
https://www.realtor.com/realestateandhomes-detail/1535-Lucerne-Dr_Hemet_CA_92544_M13751-24913,419900,"1535 Lucerne Dr, Hemet, CA 92544",CA 92544,4,2,1788,7405,3, Single Family Residence,2001, One, Riverside,None
https://www.realtor.com/realestateandhomes-detail/2205-Colonial-Ct_Stockton_CA_95209_M11406-53749,459000,"2205 Colonial Ct, Stockton, CA 95209",CA 95209,4,2,1741,10890,2, Single Family Residence,1973,1, San Joaquin,None
https://www.realtor.com/realestateandhomes-detail/7204-Shoreham-Pl_Stockton_CA_95207_M27423-06691,399999,"7204 Shoreham Pl, Stockton, CA 95207",CA 95207,3,2,1457,6826,2, Single Family Residence,1977,1, San Joaquin,None
https://www.realtor.com/realestateandhomes-detail/1160-Seamas-Ave_Sacramento_CA_95822_M22160-43808,659900,"1160 Seamas Ave, Sacramento, CA 95822",CA 95822,3,2.5,2117,7405,2, Single Family Residence,1988,1, Sacramento,None
https://www.realtor.com/realestateandhomes-detail/43540-6th-St-E_Lancaster_CA_93535_M20385-79201,329900,"43540 6th St E, Lancaster, CA 93535",CA 93535,3,2,1001,7841,2, SFD,1952,1, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/4717-Matterhorn-Ct_Antioch_CA_94531_M29471-16062,749000,"4717 Matterhorn Ct, Antioch, CA 94531",CA 94531,4,3,2739,6000,3, Detached,1995,2, Contra Costa,None
https://www.realtor.com/realestateandhomes-detail/3950-Mead-St_Antioch_CA_94531_M22344-42178,719000,"3950 Mead St, Antioch, CA 94531",CA 94531,3,2.5,2226,6665,2, Single Family,1991,2, Contra Costa,None
https://www.realtor.com/realestateandhomes-detail/2529-Carriage-Dr_Lodi_CA_95242_M22656-58289,745000,"2529 Carriage Dr, Lodi, CA 95242",CA 95242,3,3,2329,8769,3, Single Family Residence,2007,1, San Joaquin,"Pool Features: Pool Type: Built-In, Pool/Spa Combo, Gas Heat, Gunite Construction, Solar Heat, Sport"
https://www.realtor.com/realestateandhomes-detail/5081-Mesa-Ridge-Dr_Antioch_CA_94531_M23719-90772,675000,"5081 Mesa Ridge Dr, Antioch, CA 94531",CA 94531,5,3,1950,5275,2, Detached,1994,, Contra Costa,None
https://www.realtor.com/realestateandhomes-detail/1436-Paco-Way_Manteca_CA_95337_M19025-59488,525000,"1436 Paco Way, Manteca, CA 95337",CA 95337,3,2,1384,6055,2, Single Family Residence,2010,1, San Joaquin,None
https://www.realtor.com/realestateandhomes-detail/516-61st-St_Oakland_CA_94609_M18222-83116,899000,"516 61st St, Oakland, CA 94609",CA 94609,2,1,1332,2500,, Detached,1910,2, Alameda,None
https://www.realtor.com/realestateandhomes-detail/1205-Appleton-Way_Venice_CA_90291_M20166-47231,1575000,"1205 Appleton Way, Venice, CA 90291",CA 90291,4,3,1725,3838,, Multi-Family,1946,, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/754-Cutter-St_Pittsburg_CA_94565_M12979-37670,598000,"754 Cutter St, Pittsburg, CA 94565",CA 94565,3,2.5,1982,5020,2, Detached,2000,2, Contra Costa,None
https://www.realtor.com/realestateandhomes-detail/369-Mason-Ln_Big-Bear-City_CA_92314_M22359-10774,599000,"369 Mason Ln, Big Bear, CA 92314",CA 92314,2,2,1608,7079,2, Single Family Residence,2003, One, San Bernardino,None
https://www.realtor.com/realestateandhomes-detail/250-Santa-Fe-Ter-Apt-103_Sunnyvale_CA_94085_M16713-53848,799000,"250 Santa Fe Ter Apt 103, Sunnyvale, CA 94085",CA 94085,2,2,1061,None,, Condo,1995,1, Santa Clara,"Pool Features: PoolFeatures: Community Fclty, Spa"
https://www.realtor.com/realestateandhomes-detail/54458-Oak-Tree-113A_La-Quinta_CA_92253_M20203-73915,625000,"54458 Oak Tree, La Quinta, CA 92253",CA 92253,3,2,1627,1742,2, Condominium,1985,1, Riverside,"Pool Features: Community, Heated, In Ground"
https://www.realtor.com/realestateandhomes-detail/1619-Via-Chorro_San-Lorenzo_CA_94580_M21152-48360,827000,"1619 Via Chorro, San Lorenzo, CA 94580",CA 94580,3,2,1565,5104,, Detached,1955,1, Alameda,None
https://www.realtor.com/realestateandhomes-detail/12209-Dolan-Ave_Downey_CA_90242_M23456-20822,699999,"12209 Dolan Ave, Downey, CA 90242",CA 90242,3,2,1493,7364,,,,,,None
https://www.realtor.com/realestateandhomes-detail/2701-Rancho-Canada-Dr_Brentwood_CA_94513_M16555-33461,825000,"2701 Rancho Canada Dr, Brentwood, CA 94513",CA 94513,4,2,2310,7653,2, Detached,2004,1, Contra Costa,None
https://www.realtor.com/realestateandhomes-detail/4527-Imperial-Ave_San-Diego_CA_92113_M18691-07176,720000,"4527 Imperial Ave, San Diego, CA 92113",CA 92113,4,3,2462,9007,, Single Family Residence,2003, One, San Diego,None
https://www.realtor.com/realestateandhomes-detail/330-Bridlewood-Ln_Fillmore_CA_93015_M10940-04797,750000,"330 Bridlewood Ln, Fillmore, CA 93015",CA 93015,4,5,2989,9007,, Single Family Residence,2006, Two, Ventura,None
https://www.realtor.com/realestateandhomes-detail/40027-Avenida-Palizada_Murrieta_CA_92563_M15020-40088,735000,"40027 Avenida Palizada, Murrieta, CA 92563",CA 92563,5,3,2538,7841,3, Single Family Residence,1989, Two, Riverside,"Pool Features: Private, In Ground"
https://www.realtor.com/realestateandhomes-detail/6728-Hawkley-Dr_Riverside_CA_92506_M21615-77814,678000,"6728 Hawkley Dr, Riverside, CA 92506",CA 92506,4,2.5,2198,12197,3, Single Family Residence,1987, Two, Riverside,None
https://www.realtor.com/realestateandhomes-detail/11479-Queensborough-St_Riverside_CA_92503_M24560-12876,450000,"11479 Queensborough St, Riverside, CA 92503",CA 92503,2,2,994,3920,2, Single Family Residence,1986, One, Riverside,Pool Features: Association
https://www.realtor.com/realestateandhomes-detail/225-S-Ventura-Rd-Unit-80_Port-Hueneme_CA_93041_M10598-96218,339000,"225 S Ventura Rd Unit 80, Port Hueneme, CA 93041",CA 93041,1,1,806,3920,, Condominium,1974, One, Ventura,"Pool Features: Association, Community, Fenced, In Ground"
https://www.realtor.com/realestateandhomes-detail/1575-Casteel-Ct_San-Diego_CA_92114_M25407-50616,850000,"1575 Casteel Ct NE, San Diego, CA 92114",CA 92114,6,4,2768,17424,2, Single Family Residence,1980, One, San Diego,None
https://www.realtor.com/realestateandhomes-detail/135-Cresta-Ave_San-Gabriel_CA_91775_M15243-96322,1149000,"135 N Cresta Ave, San Gabriel, CA 91775",CA 91775,3,2,1914,17424,2, Single Family Residence,1938, One, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/902-Wolford-Ln_South-Pasadena_CA_91030_M21287-12218,1499000,"902 Wolford Ln, South Pasadena, CA 91030",CA 91030,3,2,1625,4587,, Single Family Residence,1925,2, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/6444-Sunstone-Ave_Alta-Loma_CA_91701_M15357-38650,698000,"6444 Sunstone Ave, Rancho Cucamonga, CA 91701",CA 91701,3,2,1557,11326,2, Single Family Residence,1976, One, San Bernardino,"Pool Features: Private, Diving Board, In Ground"
https://www.realtor.com/realestateandhomes-detail/1033-Alta-Pine-Dr_Altadena_CA_91001_M21463-56679,1199000,"1033 Alta Pine Dr, Altadena, CA 91001",CA 91001,3,1.5,2106,10890,2, Single Family Residence,1950, One, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/40383-Heirloom-Ct_Murrieta_CA_92562_M97040-71936,845000,"40383 Heirloom Ct, Murrieta, CA 92562",CA 92562,7,7,4122,7405,3, Single Family Residence,2018, Two, Riverside,None
https://www.realtor.com/realestateandhomes-detail/2109-Johnson-Dr_Ventura_CA_93003_M22649-59347,599000,"2109 Johnson Dr, Ventura, CA 93003",CA 93003,3,2,1297,7405,2, Single Family Residence,1955, One, Ventura,None
https://www.realtor.com/realestateandhomes-detail/26441-Leesdale-Ave_Harbor-City_CA_90710_M17856-72216,699900,"26441 Leesdale Ave, Harbor City, CA 90710",CA 90710,2,1,865,6130,2, Single Family Residence,1942, One, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/1240-Linden-Ave_Glendale_CA_91201_M20266-43950,1350000,"1240 Linden Ave, Glendale, CA 91201",CA 91201,3,2,1661,7166,, Single Family Residence,1930, One, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/13753-Avion-Dr_La-Mirada_CA_90638_M29327-21075,805000,"13753 Avion Dr, La Mirada, CA 90638",CA 90638,3,2,1644,6955,2, Single Family Residence,1955, One, Los Angeles,Pool Features: Private
https://www.realtor.com/realestateandhomes-detail/3250-E-Yountville-Dr-Unit-1_Ontario_CA_91761_M12336-50279,410000,"3250 E Yountville Dr Unit 1, Ontario, CA 91761",CA 91761,1,1.5,990,1000,1, Condominium,2016, Two, San Bernardino,Pool Features: Association
https://www.realtor.com/realestateandhomes-detail/21441-Seaforth-Ln_Huntington-Beach_CA_92646_M17352-34246,1150888,"21441 Seaforth Ln, Huntington Beach, CA 92646",CA 92646,3,2,1630,5980,2, Single Family Residence,1968, One, Orange,None
https://www.realtor.com/realestateandhomes-detail/3001-E-Elgin-Pl_Orange_CA_92869_M17017-17642,1300000,"3001 E Elgin Pl, Orange, CA 92869",CA 92869,5,2.5,2967,11326,2, Single Family Residence,1962, Two, Orange,"Pool Features: Private, Fiberglass, In Ground, Permits, Solar Heat"
https://www.realtor.com/realestateandhomes-detail/1475-14th-St_Oceano_CA_93445_M11241-00239,829000,"1475 14th St, Oceano, CA 93445",CA 93445,4,3.5,1888,4500,2, Single Family Residence,2021, Two, San Luis Obispo,None
https://www.realtor.com/realestateandhomes-detail/7588-Dogwood-Ln_Yosemite-National-Park_CA_95389_M18556-83059,1380000,"7588 Dogwood Ln, Yosemite National Park, CA 95389",CA 95389,3,2.5,2405,12197,2, Single Family Residence,2009, Two, Mariposa,None
https://www.realtor.com/realestateandhomes-detail/160-Paddock-Ave_Shell-Beach_CA_93449_M15550-86369,1599900,"160 Paddock Ave, Pismo Beach, CA 93449",CA 93449,3,3,1927,4250,2, Single Family Residence,1976, One, San Luis Obispo,None
https://www.realtor.com/realestateandhomes-detail/3820-Wyatt-Way_Long-Beach_CA_90808_M22354-18674,824900,"3820 Wyatt Way, Long Beach, CA 90808",CA 90808,4,2.5,2078,2500,2, Single Family Residence,2005, Two, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/2524-Saratoga-Dr_Fullerton_CA_92835_M20000-15065,1600000,"2524 Saratoga Dr, Fullerton, CA 92835",CA 92835,5,4.5,3417,6600,3, Single Family Residence,1996, Two, Orange,None
https://www.realtor.com/realestateandhomes-detail/720-W-4th-St-Unit-214_Long-Beach_CA_90802_M19934-15325,344900,"720 W 4th St Unit 214, Long Beach, CA 90802",CA 90802,1,2,588,32234,1, Condominium,1984, One, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/6944-Aura-Ave_Reseda_CA_91335_M25575-46642,749000,"6944 Aura Ave, Reseda, CA 91335",CA 91335,3,2,1378,6050,2, Single Family Residence,1951, One, Los Angeles,"Pool Features: Private, Above Ground"
https://www.realtor.com/realestateandhomes-detail/207-S-Seaward-Ave_Ventura_CA_93003_M98804-20368,799000,"207 S Seaward Ave, Ventura, CA 93003",CA 93003,3,1,1015,6050,2, Home/Estate,1966, Single Story, Ventura,None
https://www.realtor.com/realestateandhomes-detail/2278-Canyonback-Rd_Los-Angeles_CA_90049_M16824-12141,2490000,"2278 Canyonback Rd, Los Angeles, CA 90049",CA 90049,4,3.5,3564,237838,2, Single Family Residence,1986, Two, Los Angeles,Pool Features: Association
https://www.realtor.com/realestateandhomes-detail/702-S-Serrano-Ave-Apt-305_Los-Angeles_CA_90005_M27486-44835,895000,"702 S Serrano Ave Apt 305, Los Angeles, CA 90005",CA 90005,2,2,1290,14375,2, Condominium,2007, One, Los Angeles,None
https://www.realtor.com/realestateandhomes-detail/529-Venezia-Way_Cloverdale_CA_95425_M22361-52957,610000,"529 Venezia Way, Cloverdale, CA 95425",CA 95425,3,2.5,1508,5458,2, Single Family Residence,1999,2, Sonoma,None
https://www.realtor.com/realestateandhomes-detail/377-Skyline-Dr_Daly-City_CA_94015_M24755-84191,1235000,"377 Skyline Dr, Daly City, CA 94015",CA 94015,3,1.5,1560,3128,2, Single Family,1956,2, San Mateo,None
https://www.realtor.com/realestateandhomes-detail/235-S-Reeves-Dr-Unit-301_Beverly-Hills_CA_90212_M27796-18765,1850000,"235 S Reeves Dr Unit 301, Beverly Hills, CA 90212",CA 90212,2,3,1882,17860,, Condominium,1985,4, Los Angeles,Pool Features: Association Pool
